Time, Date, Latitude, Longitude, Latitudedegree, Longitudedegree, Speed, GPSangle, Altitude
0:50:11, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,76.87,19.2
0:50:11, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,252.38,19.2
0:50:12, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,252.38,19.2
0:50:12, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,235.92,19.2
0:50:13, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,235.92,19.2
0:50:13, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,271.69,19.2
0:50:14, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,271.69,19.2
0:50:14, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,234.58,19.2
0:50:15, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,234.58,19.2
0:50:15, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.07,240.67,19.2
0:50:16, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.07,240.67,19.2
0:50:16, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,208.48,19.2
0:50:17, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,208.48,19.2
0:50:17, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.04,195.37,19.2
0:50:18, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.04,195.37,19.2
0:50:18, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.04,219.76,19.2
0:50:19, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.04,219.76,19.2
0:50:19, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.04,173.24,19.2
0:50:20, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.04,173.24,19.2
0:50:20, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,180.65,19.2
0:50:21, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,180.65,19.2
0:50:21, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,66.98,19.2
0:50:22, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,66.98,19.2
0:50:22, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,156.36,19.2
0:50:23, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,156.36,19.2
0:50:23, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.04,189.13,19.2
0:50:24, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.04,189.13,19.2
0:50:24, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,308.27,19.2
0:50:25, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,308.27,19.2
0:50:25, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,178,19.2
0:50:26, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,178,19.2
0:50:26, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.04,157.04,19.2
0:50:27, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.04,157.04,19.2
0:50:27, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,137.47,19.2
0:50:28, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,137.47,19.2
0:50:28, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,256.98,19.2
0:50:29, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,256.98,19.2
0:50:29, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.04,156.21,19.2
0:50:30, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.04,156.21,19.2
0:50:30, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,236,19.2
0:50:31, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,236,19.2
0:50:31, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,110.12,19.2
0:50:32, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,110.12,19.2
0:50:32, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,112.43,19.2
0:50:33, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,112.43,19.2
0:50:33, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,73.35,19.2
0:50:34, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,73.35,19.2
0:50:34, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,166.61,19.2
0:50:35, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,166.61,19.2
0:50:35, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,353.77,19.2
0:50:36, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,353.77,19.2
0:50:36, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,352.14,19.2
0:50:37, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,352.14,19.2
0:50:37, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,44.59,19.2
0:50:38, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,44.59,19.2
0:50:38, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,207.44,19.2
0:50:39, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,207.44,19.2
0:50:39, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,218.36,19.2
0:50:40, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,218.36,19.2
0:50:40, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,158.47,19.2
0:50:41, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,158.47,19.2
0:50:41, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,161.94,19.2
0:50:42, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,161.94,19.2
0:50:42, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,161.8,19.2
0:50:43, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,161.8,19.2
0:50:43, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,157.77,19.2
0:50:44, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,157.77,19.2
0:50:44, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,139.27,19.2
0:50:45, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,139.27,19.2
0:50:45, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,96.03,19.2
0:50:46, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,96.03,19.2
0:50:46, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,263.35,19.2
0:50:47, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,263.35,19.2
0:50:47, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,282.25,19.2
0:50:48, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,282.25,19.2
0:50:48, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,284.56,19.2
0:50:49, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,284.56,19.2
0:50:49, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,251,19.2
0:50:50, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,251,19.2
0:50:50, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,252.22,19.2
0:50:51, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,252.22,19.2
0:50:51, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,260.6,19.2
0:50:52, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,260.6,19.2
0:50:52, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,254.72,19.2
0:50:53, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,254.72,19.2
0:50:53, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,258.34,19.2
0:50:54, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,258.34,19.2
0:50:54, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,274.16,19.2
0:50:55, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,274.16,19.2
0:50:55, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,311.06,19.2
0:50:56, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,311.06,19.2
0:50:56, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,18.88,19.2
0:50:57, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,18.88,19.2
0:50:57, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,108.83,19.2
0:50:58, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,108.83,19.2
0:50:58, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,157.4,19.2
0:50:59, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,157.4,19.2
0:50:59, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,164.08,19.2
0:51:00, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,164.08,19.2
0:51:00, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,136.53,19.2
0:51:01, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,136.53,19.2
0:51:01, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,169.47,19.2
0:51:02, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,169.47,19.2
0:51:02, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,180.37,19.2
0:51:03, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,180.37,19.2
0:51:03, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,317.54,19.2
0:51:04, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,317.54,19.2
0:51:04, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,31.13,19.2
0:51:05, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,31.13,19.2
0:51:05, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,13.19,19.2
0:51:06, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,13.19,19.2
0:51:06, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,41.09,19.2
0:51:07, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,41.09,19.2
0:51:07, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,42.09,19.2
0:51:08, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,42.09,19.2
0:51:08, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,21.52,19.2
0:51:09, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,21.52,19.2
0:51:09, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,144.55,19.2
0:51:10, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,144.55,19.2
0:51:10, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,197,19.2
0:51:11, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,197,19.2
0:51:11, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,211.19,19.2
0:51:12, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,211.19,19.2
0:51:12, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,202.25,19.2
0:51:13, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,202.25,19.2
0:51:13, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,191.5,19.2
0:51:14, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,191.5,19.2
0:51:14, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,208.1,19.2
0:51:15, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,208.1,19.2
0:51:15, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,320.24,19.2
0:51:16, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,320.24,19.2
0:51:16, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,22.85,19.2
0:51:17, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,22.85,19.2
0:51:17, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,27.75,19.2
0:51:18, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,27.75,19.2
0:51:18, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,36.33,19.2
0:51:19, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,36.33,19.1
0:51:19, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,38.6,19.1
0:51:20, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,38.6,19.1
0:51:20, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,18.63,19.1
0:51:21, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,18.63,19.1
0:51:21, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,140.84,19.1
0:51:22, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,140.84,19.1
0:51:22, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,199.65,19.1
0:51:23, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,199.65,19.1
0:51:23, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,202,19.1
0:51:24, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,202,19.1
0:51:24, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,193,19.1
0:51:25, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,193,19.1
0:51:25, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,214.48,19.1
0:51:26, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,214.48,19.1
0:51:26, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,200.68,19.1
0:51:27, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,200.68,19.1
0:51:27, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,325.95,19.1
0:51:28, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,325.95,19.1
0:51:28, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,353.71,19.1
0:51:29, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,353.71,19.1
0:51:29, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,0.96,19.1
0:51:30, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,0.96,19.1
0:51:30, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,356.8,19.1
0:51:31, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,356.8,19.1
0:51:31, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,1.6,19.1
0:51:32, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,1.6,19.1
0:51:32, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,2.01,19.1
0:51:33, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,2.01,19.1
0:51:33, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,197.87,19.1
0:51:34, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,197.87,19.1
0:51:34, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,176.31,19.1
0:51:35, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,176.31,19.1
0:51:35, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,166.57,19.1
0:51:36, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,166.57,19.1
0:51:36, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,170.34,19.1
0:51:37, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,170.34,19.1
0:51:37, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,175.58,19.1
0:51:38, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,175.58,19.1
0:51:38, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,136.46,19.1
0:51:39, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,136.46,19.1
0:51:39, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,42.1,19.1
0:51:40, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,42.1,19.1
0:51:40, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,7.12,19.1
0:51:41, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,7.12,19.1
0:51:41, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,5.33,19.1
0:51:42, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,5.33,19.1
0:51:42, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,359.74,19.1
0:51:43, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,359.74,19.1
0:51:43, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,3.71,19.1
0:51:44, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,3.71,19.1
0:51:44, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,306.9,19.1
0:51:45, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,306.9,19.1
0:51:45, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,219.31,19.1
0:51:46, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,219.31,19.1
0:51:46, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,205.67,19.1
0:51:47, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,205.67,19.1
0:51:47, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,198.17,19.1
0:51:48, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,198.17,19.1
0:51:48, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,201.78,19.1
0:51:49, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,201.78,19.1
0:51:49, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,197.39,19.1
0:51:50, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,197.39,19.1
0:51:50, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,179.39,19.1
0:51:51, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,179.39,19.1
0:51:51, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,11.42,19.1
0:51:52, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.01,11.42,19.1
0:51:52, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,24.84,19.1
0:51:53, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,24.84,19.1
0:51:53, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,32.19,19.1
0:51:54, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,32.19,19.1
0:51:54, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,20.77,19.1
0:51:55, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,20.77,19.1
0:51:55, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,25.41,19.1
0:51:56, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,25.41,19.1
0:51:56, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,293.31,19.1
0:51:57, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0,293.31,19.1
0:51:57, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,197.53,19.1
0:51:58, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,197.53,19.1
0:51:58, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,228.95,19.1
0:51:59, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,228.95,19.1
0:51:59, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,209.13,19.1
0:52:00, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,209.13,19.1
0:52:00, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,219.79,19.1
0:52:01, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.02,219.79,19.1
0:52:01, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,220.77,19.1
0:52:02, 19/11/2017, 3751.2338N, 12216.5986W,37.8539,-122.2766,0.03,220.77,19.1
