Time, Date, Latitude, Longitude, Latitudedegree, Longitudedegree, Speed, GPSangle, Altitude
53:41.0, 22/11/2017, 3751.3796N, 12215.7802W,37.8563,-122.263,0.52,302.5,105.4
53:41.0, 22/11/2017, 3751.3796N, 12215.7802W,37.8563,-122.263,0.49,312.18,105.4
53:42.0, 22/11/2017, 3751.3806N, 12215.7802W,37.8563,-122.263,0.49,312.18,105.1
53:42.0, 22/11/2017, 3751.3806N, 12215.7802W,37.8563,-122.263,0.69,328.52,105.1
53:43.0, 22/11/2017, 3751.3815N, 12215.7802W,37.8564,-122.263,0.69,328.52,104.6
53:43.0, 22/11/2017, 3751.3815N, 12215.7802W,37.8564,-122.263,0.71,333.4,104.6
53:44.0, 22/11/2017, 3751.3818N, 12215.7812W,37.8564,-122.263,0.71,333.4,103.9
53:44.0, 22/11/2017, 3751.3818N, 12215.7812W,37.8564,-122.263,0.81,326.04,103.9
53:45.0, 22/11/2017, 3751.3820N, 12215.7812W,37.8564,-122.263,0.81,326.04,103.3
53:45.0, 22/11/2017, 3751.3820N, 12215.7812W,37.8564,-122.263,0.61,330.2,103.3
53:46.0, 22/11/2017, 3751.3820N, 12215.7812W,37.8564,-122.263,0.61,330.2,102.6
53:46.0, 22/11/2017, 3751.3820N, 12215.7812W,37.8564,-122.263,0.44,314.71,102.6
53:47.0, 22/11/2017, 3751.3823N, 12215.7812W,37.8564,-122.263,0.44,314.71,102
53:47.0, 22/11/2017, 3751.3823N, 12215.7812W,37.8564,-122.263,0.55,314.49,102
53:48.0, 22/11/2017, 3751.3825N, 12215.7822W,37.8564,-122.263,0.55,314.49,101.4
53:48.0, 22/11/2017, 3751.3825N, 12215.7822W,37.8564,-122.263,0.51,315.57,101.4
53:49.0, 22/11/2017, 3751.3823N, 12215.7822W,37.8564,-122.263,0.51,315.57,100.9
53:49.0, 22/11/2017, 3751.3823N, 12215.7822W,37.8564,-122.263,0.36,297.37,100.9
53:50.0, 22/11/2017, 3751.3823N, 12215.7822W,37.8564,-122.263,0.36,297.37,100.9
53:50.0, 22/11/2017, 3751.3823N, 12215.7822W,37.8564,-122.263,0.32,251.6,100.9
53:51.0, 22/11/2017, 3751.3823N, 12215.7822W,37.8564,-122.263,0.32,251.6,100.9
53:51.0, 22/11/2017, 3751.3823N, 12215.7822W,37.8564,-122.263,0.41,285.88,100.9
53:52.0, 22/11/2017, 3751.3823N, 12215.7822W,37.8564,-122.263,0.41,285.88,100.9
53:52.0, 22/11/2017, 3751.3823N, 12215.7822W,37.8564,-122.263,0.39,331.75,100.9
53:53.0, 22/11/2017, 3751.3825N, 12215.7822W,37.8564,-122.263,0.39,331.75,100.9
53:53.0, 22/11/2017, 3751.3825N, 12215.7822W,37.8564,-122.263,0.35,345.76,100.9
53:54.0, 22/11/2017, 3751.3825N, 12215.7822W,37.8564,-122.263,0.35,345.76,100.9
53:54.0, 22/11/2017, 3751.3825N, 12215.7822W,37.8564,-122.263,0.28,352.57,100.9
53:55.0, 22/11/2017, 3751.3825N, 12215.7822W,37.8564,-122.263,0.28,352.57,100.9
53:55.0, 22/11/2017, 3751.3825N, 12215.7822W,37.8564,-122.263,0.3,322.65,100.9
53:56.0, 22/11/2017, 3751.3828N, 12215.7822W,37.8564,-122.263,0.3,322.65,100.8
53:56.0, 22/11/2017, 3751.3828N, 12215.7822W,37.8564,-122.263,0.17,335.33,100.8
53:57.0, 22/11/2017, 3751.3828N, 12215.7822W,37.8564,-122.263,0.17,335.33,100.8
53:57.0, 22/11/2017, 3751.3828N, 12215.7822W,37.8564,-122.263,0.23,346.99,100.8
53:58.0, 22/11/2017, 3751.3828N, 12215.7822W,37.8564,-122.263,0.23,346.99,100.8
53:58.0, 22/11/2017, 3751.3828N, 12215.7822W,37.8564,-122.263,0.33,8.05,100.8
53:59.0, 22/11/2017, 3751.3828N, 12215.7822W,37.8564,-122.263,0.33,8.05,100.8
53:59.0, 22/11/2017, 3751.3828N, 12215.7822W,37.8564,-122.263,0.25,9.12,100.8
54:00.0, 22/11/2017, 3751.3830N, 12215.7822W,37.8564,-122.263,0.25,9.12,100.8
54:00.0, 22/11/2017, 3751.3830N, 12215.7822W,37.8564,-122.263,0.23,343.12,100.8
54:01.0, 22/11/2017, 3751.3830N, 12215.7822W,37.8564,-122.263,0.23,343.12,100.8
54:01.0, 22/11/2017, 3751.3830N, 12215.7822W,37.8564,-122.263,0.43,331.05,100.8
54:02.0, 22/11/2017, 3751.3833N, 12215.7822W,37.8564,-122.263,0.43,331.05,100.7
54:02.0, 22/11/2017, 3751.3833N, 12215.7822W,37.8564,-122.263,0.38,324.57,100.7
54:03.0, 22/11/2017, 3751.3833N, 12215.7822W,37.8564,-122.263,0.38,324.57,100.7
54:03.0, 22/11/2017, 3751.3833N, 12215.7822W,37.8564,-122.263,0.42,333.93,100.7
54:04.0, 22/11/2017, 3751.3833N, 12215.7822W,37.8564,-122.263,0.42,333.93,100.7
54:04.0, 22/11/2017, 3751.3833N, 12215.7822W,37.8564,-122.263,0.52,330.7,100.7
54:05.0, 22/11/2017, 3751.3835N, 12215.7822W,37.8564,-122.263,0.52,330.7,100.7
54:05.0, 22/11/2017, 3751.3835N, 12215.7822W,37.8564,-122.263,0.53,320.54,100.7
54:06.0, 22/11/2017, 3751.3835N, 12215.7832W,37.8564,-122.2631,0.53,320.54,100.7
54:06.0, 22/11/2017, 3751.3835N, 12215.7832W,37.8564,-122.2631,0.5,331.13,100.7
54:07.0, 22/11/2017, 3751.3837N, 12215.7832W,37.8564,-122.2631,0.5,331.13,100.7
54:07.0, 22/11/2017, 3751.3837N, 12215.7832W,37.8564,-122.2631,0.44,338.15,100.7
54:08.0, 22/11/2017, 3751.3837N, 12215.7832W,37.8564,-122.2631,0.44,338.15,100.7
54:08.0, 22/11/2017, 3751.3837N, 12215.7832W,37.8564,-122.2631,0.34,340.29,100.7
54:09.0, 22/11/2017, 3751.3837N, 12215.7832W,37.8564,-122.2631,0.34,340.29,100.7
54:09.0, 22/11/2017, 3751.3837N, 12215.7832W,37.8564,-122.2631,0.25,334.91,100.7
54:10.0, 22/11/2017, 3751.3840N, 12215.7832W,37.8564,-122.2631,0.25,334.91,100.7
54:10.0, 22/11/2017, 3751.3840N, 12215.7832W,37.8564,-122.2631,0.06,342.18,100.7
54:11.0, 22/11/2017, 3751.3840N, 12215.7832W,37.8564,-122.2631,0.06,342.18,100.6
54:11.0, 22/11/2017, 3751.3840N, 12215.7832W,37.8564,-122.2631,0.16,265.72,100.6
54:12.0, 22/11/2017, 3751.3840N, 12215.7832W,37.8564,-122.2631,0.16,265.72,100.6
54:12.0, 22/11/2017, 3751.3840N, 12215.7832W,37.8564,-122.2631,0.27,303.28,100.6
54:13.0, 22/11/2017, 3751.3840N, 12215.7832W,37.8564,-122.2631,0.27,303.28,100.6
54:13.0, 22/11/2017, 3751.3840N, 12215.7832W,37.8564,-122.2631,0.3,298.14,100.6
54:14.0, 22/11/2017, 3751.3840N, 12215.7832W,37.8564,-122.2631,0.3,298.14,100.6
54:14.0, 22/11/2017, 3751.3840N, 12215.7832W,37.8564,-122.2631,0.28,289.18,100.6
54:15.0, 22/11/2017, 3751.3840N, 12215.7832W,37.8564,-122.2631,0.28,289.18,100.6
54:15.0, 22/11/2017, 3751.3840N, 12215.7832W,37.8564,-122.2631,0.32,343.91,100.6
54:16.0, 22/11/2017, 3751.3842N, 12215.7832W,37.8564,-122.2631,0.32,343.91,100.6
54:16.0, 22/11/2017, 3751.3842N, 12215.7832W,37.8564,-122.2631,0.28,329.4,100.6
54:17.0, 22/11/2017, 3751.3842N, 12215.7832W,37.8564,-122.2631,0.28,329.4,100.6
54:17.0, 22/11/2017, 3751.3842N, 12215.7832W,37.8564,-122.2631,0.29,287.17,100.6
54:18.0, 22/11/2017, 3751.3842N, 12215.7832W,37.8564,-122.2631,0.29,287.17,100.6
54:18.0, 22/11/2017, 3751.3842N, 12215.7832W,37.8564,-122.2631,0.3,265.28,100.6
54:19.0, 22/11/2017, 3751.3842N, 12215.7832W,37.8564,-122.2631,0.3,265.28,100.6
54:19.0, 22/11/2017, 3751.3842N, 12215.7832W,37.8564,-122.2631,0.16,261.95,100.6
54:20.0, 22/11/2017, 3751.3842N, 12215.7841W,37.8564,-122.2631,0.16,261.95,100.5
54:20.0, 22/11/2017, 3751.3842N, 12215.7841W,37.8564,-122.2631,0.18,264.46,100.5
54:21.0, 22/11/2017, 3751.3842N, 12215.7841W,37.8564,-122.2631,0.18,264.46,100.5
54:21.0, 22/11/2017, 3751.3842N, 12215.7841W,37.8564,-122.2631,0.17,277.14,100.5
54:22.0, 22/11/2017, 3751.3842N, 12215.7841W,37.8564,-122.2631,0.17,277.14,100.5
54:22.0, 22/11/2017, 3751.3842N, 12215.7841W,37.8564,-122.2631,0.18,301.69,100.5
54:23.0, 22/11/2017, 3751.3842N, 12215.7841W,37.8564,-122.2631,0.18,301.69,100.5
54:23.0, 22/11/2017, 3751.3842N, 12215.7841W,37.8564,-122.2631,0.25,306.2,100.5
54:24.0, 22/11/2017, 3751.3842N, 12215.7841W,37.8564,-122.2631,0.25,306.2,100.5
54:24.0, 22/11/2017, 3751.3842N, 12215.7841W,37.8564,-122.2631,0.2,296.62,100.5
54:25.0, 22/11/2017, 3751.3842N, 12215.7841W,37.8564,-122.2631,0.2,296.62,100.5
54:25.0, 22/11/2017, 3751.3842N, 12215.7841W,37.8564,-122.2631,0.35,314.96,100.5
54:26.0, 22/11/2017, 3751.3845N, 12215.7841W,37.8564,-122.2631,0.35,314.96,100.5
54:26.0, 22/11/2017, 3751.3845N, 12215.7841W,37.8564,-122.2631,0.17,315.89,100.5
54:27.0, 22/11/2017, 3751.3845N, 12215.7841W,37.8564,-122.2631,0.17,315.89,100.5
54:27.0, 22/11/2017, 3751.3845N, 12215.7841W,37.8564,-122.2631,0.19,330.85,100.5
54:28.0, 22/11/2017, 3751.3845N, 12215.7841W,37.8564,-122.2631,0.19,330.85,100.5
54:28.0, 22/11/2017, 3751.3845N, 12215.7841W,37.8564,-122.2631,0.36,329.72,100.5
54:29.0, 22/11/2017, 3751.3845N, 12215.7841W,37.8564,-122.2631,0.36,329.72,100.5
54:29.0, 22/11/2017, 3751.3845N, 12215.7841W,37.8564,-122.2631,0.28,332.95,100.5
54:30.0, 22/11/2017, 3751.3847N, 12215.7841W,37.8564,-122.2631,0.28,332.95,100.5
54:30.0, 22/11/2017, 3751.3847N, 12215.7841W,37.8564,-122.2631,0.29,325.83,100.5
54:31.0, 22/11/2017, 3751.3847N, 12215.7841W,37.8564,-122.2631,0.29,325.83,100.5
54:31.0, 22/11/2017, 3751.3847N, 12215.7841W,37.8564,-122.2631,0.33,297.37,100.5
54:32.0, 22/11/2017, 3751.3847N, 12215.7841W,37.8564,-122.2631,0.33,297.37,100.5
54:32.0, 22/11/2017, 3751.3847N, 12215.7841W,37.8564,-122.2631,0.37,287.56,100.5
54:33.0, 22/11/2017, 3751.3847N, 12215.7841W,37.8564,-122.2631,0.37,287.56,100.5
54:33.0, 22/11/2017, 3751.3847N, 12215.7841W,37.8564,-122.2631,0.4,284.71,100.5
54:34.0, 22/11/2017, 3751.3850N, 12215.7851W,37.8564,-122.2631,0.4,284.71,100.5
54:34.0, 22/11/2017, 3751.3850N, 12215.7851W,37.8564,-122.2631,0.31,268.95,100.5
54:35.0, 22/11/2017, 3751.3847N, 12215.7851W,37.8564,-122.2631,0.31,268.95,100.5
54:35.0, 22/11/2017, 3751.3847N, 12215.7851W,37.8564,-122.2631,0.35,238.5,100.5
54:36.0, 22/11/2017, 3751.3847N, 12215.7851W,37.8564,-122.2631,0.35,238.5,100.5
54:36.0, 22/11/2017, 3751.3847N, 12215.7851W,37.8564,-122.2631,0.38,230.24,100.5
54:37.0, 22/11/2017, 3751.3847N, 12215.7851W,37.8564,-122.2631,0.38,230.24,100.5
54:37.0, 22/11/2017, 3751.3847N, 12215.7851W,37.8564,-122.2631,0.54,223.05,100.5
54:38.0, 22/11/2017, 3751.3845N, 12215.7851W,37.8564,-122.2631,0.54,223.05,100.5
54:38.0, 22/11/2017, 3751.3845N, 12215.7851W,37.8564,-122.2631,0.93,212.79,100.5
54:39.0, 22/11/2017, 3751.3840N, 12215.7851W,37.8564,-122.2631,0.93,212.79,100.4
54:39.0, 22/11/2017, 3751.3840N, 12215.7851W,37.8564,-122.2631,0.83,218.86,100.4
54:40.0, 22/11/2017, 3751.3835N, 12215.7851W,37.8564,-122.2631,0.83,218.86,100.3
54:40.0, 22/11/2017, 3751.3835N, 12215.7851W,37.8564,-122.2631,0.82,216.68,100.3
54:41.0, 22/11/2017, 3751.3833N, 12215.7851W,37.8564,-122.2631,0.82,216.68,100.1
54:41.0, 22/11/2017, 3751.3833N, 12215.7851W,37.8564,-122.2631,0.78,219.93,100.1
54:42.0, 22/11/2017, 3751.3828N, 12215.7851W,37.8564,-122.2631,0.78,219.93,100
54:42.0, 22/11/2017, 3751.3828N, 12215.7851W,37.8564,-122.2631,0.62,224.94,100
54:43.0, 22/11/2017, 3751.3825N, 12215.7861W,37.8564,-122.2631,0.62,224.94,99.9
54:43.0, 22/11/2017, 3751.3825N, 12215.7861W,37.8564,-122.2631,0.55,223.33,99.9
54:44.0, 22/11/2017, 3751.3823N, 12215.7861W,37.8564,-122.2631,0.55,223.33,99.7
54:44.0, 22/11/2017, 3751.3823N, 12215.7861W,37.8564,-122.2631,0.46,230.15,99.7
54:45.0, 22/11/2017, 3751.3820N, 12215.7861W,37.8564,-122.2631,0.46,230.15,99.6
54:45.0, 22/11/2017, 3751.3820N, 12215.7861W,37.8564,-122.2631,0.41,227.26,99.6
54:46.0, 22/11/2017, 3751.3820N, 12215.7861W,37.8564,-122.2631,0.41,227.26,99.5
54:46.0, 22/11/2017, 3751.3820N, 12215.7861W,37.8564,-122.2631,0.15,218.33,99.5
54:47.0, 22/11/2017, 3751.3820N, 12215.7861W,37.8564,-122.2631,0.15,218.33,99.5
54:47.0, 22/11/2017, 3751.3820N, 12215.7861W,37.8564,-122.2631,0.04,322.07,99.5
54:48.0, 22/11/2017, 3751.3820N, 12215.7861W,37.8564,-122.2631,0.04,322.07,99.5
54:48.0, 22/11/2017, 3751.3820N, 12215.7861W,37.8564,-122.2631,0.18,119.01,99.5
54:49.0, 22/11/2017, 3751.3820N, 12215.7861W,37.8564,-122.2631,0.18,119.01,99.5
54:49.0, 22/11/2017, 3751.3820N, 12215.7861W,37.8564,-122.2631,0.28,171.63,99.5
54:50.0, 22/11/2017, 3751.3818N, 12215.7861W,37.8564,-122.2631,0.28,171.63,99.4
54:50.0, 22/11/2017, 3751.3818N, 12215.7861W,37.8564,-122.2631,0.31,173.59,99.4
54:51.0, 22/11/2017, 3751.3818N, 12215.7861W,37.8564,-122.2631,0.31,173.59,99.4
54:51.0, 22/11/2017, 3751.3818N, 12215.7861W,37.8564,-122.2631,0.2,201.74,99.4
54:52.0, 22/11/2017, 3751.3818N, 12215.7861W,37.8564,-122.2631,0.2,201.74,99.4
54:52.0, 22/11/2017, 3751.3818N, 12215.7861W,37.8564,-122.2631,0.17,205.61,99.4
54:53.0, 22/11/2017, 3751.3818N, 12215.7861W,37.8564,-122.2631,0.17,205.61,99.4
54:53.0, 22/11/2017, 3751.3818N, 12215.7861W,37.8564,-122.2631,0.04,165.17,99.4
54:54.0, 22/11/2017, 3751.3818N, 12215.7861W,37.8564,-122.2631,0.04,165.17,99.4
54:54.0, 22/11/2017, 3751.3818N, 12215.7861W,37.8564,-122.2631,0.13,200.8,99.4
54:55.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.13,200.8,99.4
54:55.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.02,245.94,99.4
54:56.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.02,245.94,99.4
54:56.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.09,269.65,99.4
54:57.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.09,269.65,99.4
54:57.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.19,234.39,99.4
54:58.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.19,234.39,99.4
54:58.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.19,310.91,99.4
54:59.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.19,310.91,99.4
54:59.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.11,299.41,99.4
55:00.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.11,299.41,99.4
55:00.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.16,146.14,99.4
55:01.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.16,146.14,99.4
55:01.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.1,172.63,99.4
55:02.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.1,172.63,99.4
55:02.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.13,110.51,99.4
55:03.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.13,110.51,99.4
55:03.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.24,148.2,99.4
55:04.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.24,148.2,99.4
55:04.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.22,134.14,99.4
55:05.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.22,134.14,99.4
55:05.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.07,109.31,99.4
55:06.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.07,109.31,99.4
55:06.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.04,83.47,99.4
55:07.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.04,83.47,99.4
55:07.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.03,178.58,99.4
55:08.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.03,178.58,99.4
55:08.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.04,284.3,99.4
55:09.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.04,284.3,99.4
55:09.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.24,223.99,99.4
55:10.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.24,223.99,99.4
55:10.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.28,241.07,99.4
55:11.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.28,241.07,99.4
55:11.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.22,218.25,99.4
55:12.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.22,218.25,99.4
55:12.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.14,245.93,99.4
55:13.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.14,245.93,99.4
55:13.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.09,187.63,99.4
55:14.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.09,187.63,99.4
55:14.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.13,258.05,99.4
55:15.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.13,258.05,99.3
55:15.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.15,263.85,99.3
55:16.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.15,263.85,99.3
55:16.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.03,322.37,99.3
55:17.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.03,322.37,99.3
55:17.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.15,324.9,99.3
55:18.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.15,324.9,99.3
55:18.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.2,345.33,99.3
55:19.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.2,345.33,99.3
55:19.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.08,330.03,99.3
55:20.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.08,330.03,99.3
55:20.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.07,292.61,99.3
55:21.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.07,292.61,99.3
55:21.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.22,305.11,99.3
55:22.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.22,305.11,99.3
55:22.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.25,338.25,99.3
55:23.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.25,338.25,99.3
55:23.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.29,345.76,99.3
55:24.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.29,345.76,99.3
55:24.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.21,18.16,99.3
55:25.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.21,18.16,99.3
55:25.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.14,69.28,99.3
55:26.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.14,69.28,99.3
55:26.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.14,166.29,99.3
55:27.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.14,166.29,99.3
55:27.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.15,199.14,99.3
55:28.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.15,199.14,99.3
55:28.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.16,219.62,99.3
55:29.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.16,219.62,99.3
55:29.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.11,244.83,99.3
55:30.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.11,244.83,99.3
55:30.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.17,243.84,99.3
55:31.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.17,243.84,99.3
55:31.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.18,249.89,99.3
55:32.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.18,249.89,99.3
55:32.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.26,214.69,99.3
55:33.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.26,214.69,99.3
55:33.0, 22/11/2017, 3751.3815N, 12215.7861W,37.8564,-122.2631,0.22,192.33,99.3
55:34.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.22,192.33,99.3
55:34.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.2,205.74,99.3
55:35.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.2,205.74,99.3
55:35.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.2,177.31,99.3
55:36.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.2,177.31,99.3
55:36.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.24,182.84,99.3
55:37.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.24,182.84,99.3
55:37.0, 22/11/2017, 3751.3813N, 12215.7861W,37.8564,-122.2631,0.17,222.69,99.3
55:38.0, 22/11/2017, 3751.3811N, 12215.7861W,37.8563,-122.2631,0.17,222.69,99.3
55:38.0, 22/11/2017, 3751.3811N, 12215.7861W,37.8563,-122.2631,0.24,191.44,99.3
55:39.0, 22/11/2017, 3751.3811N, 12215.7861W,37.8563,-122.2631,0.24,191.44,99.3
55:39.0, 22/11/2017, 3751.3811N, 12215.7861W,37.8563,-122.2631,0.21,230.36,99.3
55:40.0, 22/11/2017, 3751.3811N, 12215.7871W,37.8563,-122.2631,0.21,230.36,99.3
55:40.0, 22/11/2017, 3751.3811N, 12215.7871W,37.8563,-122.2631,0.26,182.16,99.3
55:41.0, 22/11/2017, 3751.3811N, 12215.7871W,37.8563,-122.2631,0.26,182.16,99.3
